timestamp,metric_value,is_incident
399,-0.08150636896954665,0
400,0.013058287925280975,0
401,0.0853217940376074,0
402,0.19467453107726906,0
403,0.028292980825570836,0
404,0.1812417051419684,0
405,0.0788414137328079,0
406,0.11665933219364288,0
407,0.27419947700188224,0
408,-0.13381411207569605,0
409,-0.01407529619159966,0
410,-0.026819312428949617,0
411,-0.13957345785460035,0
412,0.12352261031906206,0
413,0.3522890302765509,0
414,0.21155703582514956,0
415,0.2981637621610514,0
416,0.44585946155747663,0
417,0.4953736277153394,0
418,0.29934270728057727,0
419,0.5259795723614749,0
420,0.3497116249113527,0
421,0.22294379325236865,0
422,0.2717519420445343,0
423,0.1508754557770731,0
424,0.2514534749042967,0
425,0.3423508873821089,0
426,0.5276220666174961,0
427,0.6758710094901272,0
428,0.22072939408133857,0
429,0.49690162642683294,0
430,0.2914269063138434,0
431,0.527844850406761,0
432,0.44570096514784835,0
433,0.19903513962484243,0
434,0.6207978887572042,0
435,0.39825315517287435,0
436,0.4159284904769762,0
437,0.3421144511485371,0
438,0.41054575144099237,0
439,0.5785239505813503,0
440,0.49114160700711584,0
441,0.5735461431808436,0
442,0.5827798586536422,0
443,0.7303576292985987,0
444,0.4841257027346875,0
445,0.316815497770709,0
446,0.7007407131430363,0
447,0.49275775648695175,0
448,0.7110022309007422,0
449,0.6021598471602364,0
450,0.5253293704694982,0
451,0.59716966428981,0
452,0.8368652482330808,0
453,0.854628061659603,0
454,0.5518645209271558,0
455,0.5633727592951301,0
456,0.6981796489843023,0
457,0.40680922605427167,0
458,0.580052136457054,0
459,0.5221674156453932,0
460,0.5686144898662097,0
461,0.391535063584702,0
462,0.2726531189477802,0
463,0.19422979744329705,0
464,0.3312059092845685,0
465,0.4232019693532843,0
466,0.4407746020246175,0
467,0.7676556878663998,0
468,0.6348629682371023,0
469,0.31612661968603745,0
470,0.5036647650551175,0
471,0.3811157707352961,0
472,0.38980204568188065,0
473,0.4501543822275369,0
474,0.5047599812570153,0
475,0.35016461801067134,0
476,0.5494512828744986,0
477,0.20706519874046536,0
478,0.3674628542286859,0
479,0.7440045858158633,0
480,0.37535458754002876,0
481,0.5441238649169916,0
482,0.3298414242154792,0
483,0.3899372721746557,0
484,0.2807593578919537,0
485,0.24993411269514337,0
486,0.14456728627372334,0
487,0.31181914916102416,0
488,0.10513169796447391,0
489,0.31810674556966106,0
490,0.3663015478543605,0
491,0.24357526410519864,0
492,0.13060763354907406,0
493,0.2264664575945754,0
494,0.09678969896090107,0
495,0.2680493013398877,0
496,-0.16244429585011558,0
497,0.04641305144146027,0
498,-0.21742653950394197,0
499,-0.1586537449950164,0
500,0.2545793344720876,0
501,0.16867236775668915,0
502,-0.08911729475737565,0
503,-0.2221296750653911,0
504,-0.45694594245840003,0
505,-0.10924155871000986,0
506,0.31997159454424795,0
507,0.006861020021276747,0
508,-0.15748078648985067,0
509,-0.018833521594567623,0
510,-0.3376522501366407,0
511,-0.16286746452729065,0
512,-0.11794065538997858,0
513,-0.16018904309054705,0
514,-0.042868727529024445,0
515,-0.12379846593436485,0
516,-0.08902793433465811,0
517,-0.30607655020980024,0
518,-0.08144108622791593,0
519,0.015198853217532865,0
520,-0.3874150540939482,0
521,-0.38750787518367263,0
522,-0.06614434442630956,0
523,-0.30705753066608515,0
524,-0.07930034415436027,0
525,-0.36743374737710144,0
526,-0.09362747727009968,0
527,-0.3026326622944119,0
528,-0.2937222978894908,0
529,-0.10746980293735939,0
530,-0.4057740688040998,0
531,-0.5016086015260244,0
532,-0.4362485939552609,0
533,-0.3092209209055007,0
534,-0.6196172008490091,0
535,-0.29638262669651616,0
536,-0.4796292238756713,0
537,-0.23300541373195635,0
538,-0.7702272886791964,0
539,-0.5345252507427383,0
540,-0.6744984808326919,0
541,-0.5499812627930645,0
542,-0.3929416953979739,0
543,-0.460542374786837,0
544,-0.4747502607065468,0
545,-0.46322190100457805,0
546,-0.41094911456424754,0
547,-0.5943613885930061,0
548,-0.3381859180792782,0
549,-0.34545338462504316,0
550,-0.3872443093515849,0
551,-0.36117326377017633,0
552,-0.3993506640928368,0
553,-0.13721998689187992,0
554,-0.4537214763151154,0
555,-0.4844066530477552,0
556,-0.548572762417951,0
557,-0.5870977815560491,0
558,1.8243828534080317,1
559,1.6504568421707018,1
560,1.818703520246297,1
561,1.5858128365479702,1
562,2.444237253531771,1
563,1.6671303461086775,1
564,2.376136331032736,1
565,2.151763930605098,1
566,-0.40550058613523393,0
567,-0.4716084352016787,0
568,-0.2830997746265372,0
569,-0.3284442490143654,0
570,-0.5647275860997305,0
571,-0.3481745445855062,0
572,-0.28875124957673726,0
573,-0.4527097527883932,0
574,-0.27860780478508923,0
575,-0.5142767633819427,0
576,-0.08424563796251866,0
577,-0.0857634349029106,0
578,-0.2987895950197897,0
579,-0.19403537615062677,0
580,-0.597380921016218,0
581,-0.39639383796586486,0
582,-0.2537802355123182,0
583,-0.3570406610892143,0
584,-0.07531736465625943,0
585,0.13109922974242577,0
586,-0.33078185369693247,0
587,-0.26549345593016926,0
588,-0.08994502109584877,0
589,3.6708432676081886,1
590,3.3062230633832974,1
591,4.227516428786907,1
592,3.294932966975657,1
593,3.4900552608504656,1
594,3.334645002572063,1
595,3.3626430680274773,1
596,3.4725801732101065,1
597,3.971846673721265,1
598,3.9191085404820862,1
599,-0.22204968848538276,0
600,0.13731156043512127,0
601,-0.010825453564282994,0
602,0.282762342305842,0
603,0.01321602619371947,0
604,0.027574324316816064,0
605,0.21988697414079522,0
606,0.2687296296434019,0
607,0.2369865252887017,0
608,-0.0676946540252949,0
609,0.28110071900885203,0
610,0.060362289436314366,0
611,0.2657603768608848,0
612,0.031702111032480274,0
613,0.3268222674488493,0
614,0.1532998101364306,0
615,0.09610005233069441,0
616,0.4095498575232175,0
617,0.3524673861266975,0
618,0.2376168772805636,0
619,0.5606185162792254,0
620,0.2897947629107749,0
621,0.3733696779221288,0
622,0.42124901202613463,0
623,0.3000060425425341,0
624,0.4753439969743332,0
625,0.3360355385185651,0
626,0.3653385653782737,0
627,0.6421519307857309,0
628,0.29196871351102893,0
629,0.09606045654842148,0
630,0.709149046439258,0
631,0.8590394800283311,0
632,0.424573572933608,0
633,0.2031453074089437,0
634,0.4549807435925403,0
635,0.4660698196180832,0
636,0.48752495007967117,0
637,0.355569106553713,0
638,0.6156224143155972,0
639,0.6130164907700252,0
640,0.31536741517468064,0
641,0.6491263525927049,0
642,0.8563943278561992,0
643,0.5780524308349327,0
644,0.5049448510540683,0
645,0.5370436881364407,0
646,0.652945865702523,0
647,0.30288024147545733,0
648,0.588471969660731,0
649,0.5060836877634443,0
650,0.8421737519434067,0
651,0.5387273701121221,0
652,0.8143965058820638,0
653,0.3975198776342388,0
654,0.6495462256776577,0
655,0.6072542098662533,0
656,0.42638653818462735,0
657,0.5802677981649146,0
658,0.7319694060890556,0
659,0.49747808719548176,0
660,0.287733860772113,0
661,0.5339059605054958,0
662,0.395724778725249,0
663,0.47382617204240884,0
664,0.5065753607802412,0
665,0.25615542969185634,0
666,0.2624045891238305,0
667,0.5693810388308015,0
668,0.41055615832555514,0
669,0.09572863586419604,0
670,0.5892351026786948,0
671,0.5030329694789826,0
672,0.3453753977824219,0
673,0.24483100315649403,0
674,0.5572554981578575,0
675,0.47345598397733757,0
676,0.7672638953669554,0
677,0.4613842224705673,0
678,0.4446674660636486,0
679,0.34931433731020306,0
680,0.4844090062263556,0
681,0.4429044691132895,0
682,0.5238721487742796,0
683,0.24462227007959278,0
684,0.24396571610926399,0
685,0.22362977423297795,0
686,0.40010990395938395,0
687,0.4920301113619002,0
688,0.18403620236994495,0
689,0.174552900953684,0
690,0.2706200807679432,0
691,0.17173132801767993,0
692,0.3363529915534123,0
693,-0.15939497289458504,0
694,0.039084900255328014,0
695,0.030354782425899438,0
696,-0.21578678507576776,0
697,-0.027791609996064157,0
698,-0.03607815761223199,0
699,0.05543968136124083,0
700,0.23694488374904174,0
701,0.017635522782330146,0
702,-0.11581731780532915,0
703,0.014702662158715074,0
704,0.16510942643405108,0
705,-0.15411105493735117,0
706,-0.15967688988107864,0
707,0.04541072319286413,0
708,-0.0867753609420481,0
709,0.028527150586806854,0
710,-0.08555551595676694,0
711,0.006980587090789872,0
712,-0.26812399344843535,0
713,-0.1290866429356298,0
714,-0.1730931479370083,0
715,-0.3378788884853938,0
716,-0.4037985292311608,0
717,-0.07995835258398547,0
718,-0.2487562548221933,0
719,-0.3624837311731652,0
720,-0.23631946668473608,0
721,-0.06515069822409175,0
722,-0.5886226716801328,0
723,-0.482851736147325,0
724,-0.40830651924863387,0
725,-0.06187656058522317,0
726,-0.24949626627281185,0
727,-0.18725794874604562,0
728,-0.48348075925682843,0
729,-0.4901078874784239,0
730,-0.2643364396790674,0
731,-0.33169913749696367,0
732,-0.2666531399213877,0
733,-0.3852216621412392,0
734,-0.32303178105373775,0
735,-0.3482853993584171,0
736,-0.26214841787027016,0
737,-0.2641260705503203,0
738,-0.6340690421028911,0
739,-0.7336306677782407,0
740,-0.2512664484998506,0
741,-0.22788807884918116,0
742,-0.563185033491316,0
743,-0.6926336919512176,0
744,-0.40188840221326405,0
745,-0.2797184363449895,0
746,-0.1518181722920916,0
747,-0.34563634648632235,0
748,-0.4799708687019901,0
749,-0.5588228734205951,0
750,-0.42328230624940183,0
751,-0.4695429857656543,0
752,-0.5760735500734582,0
753,2.020909022813645,1
754,2.190070241336249,1
755,1.5728693515042291,1
756,1.0737683749897626,1
757,2.2891271087142604,1
758,1.8987593949750228,1
759,1.9074399911046127,1
760,2.3609357157255304,1
761,2.443798582472014,1
762,2.2063904589563554,1
763,2.6151106587357407,1
764,2.1496421051910453,1
765,1.7778492875292433,1
766,2.0468366483475875,1
767,-0.43709980732934073,0
768,-0.5373401063970112,0
769,-0.08436779424215753,0
770,-0.06815919605461791,0
771,-0.11409441614350374,0
772,-0.26977460885951443,0
773,-0.09516176667233173,0
774,-0.2852763366204319,0
775,-0.2456337990586075,0
776,-0.42869425853364185,0
777,-0.19340723698700074,0
778,-0.2318541056106825,0
779,-0.42395134435165893,0
780,-0.2235721929187265,0
781,2.7036039332289983,1
782,3.685765281030797,1
783,3.3431502907917605,1
784,2.687523508226271,1
785,2.801984726964107,1
786,2.5432728600229706,1
787,-0.15031104303672266,0
788,-0.26762635595058315,0
789,-0.11312674176368545,0
790,-0.18742323568535202,0
791,-0.2479428838580871,0
792,0.03153832859970303,0
793,0.028918078291713244,0
794,-0.2822967839980739,0
795,-0.017119928144385427,0
796,0.16628859110283628,0
797,0.19152940417518988,0
798,0.20228026666812882,0
799,0.07003160149615353,0
800,-0.046756799195373164,0
801,-0.06674944456464463,0
802,0.16328599547720965,0
803,0.18424616181403175,0
804,0.3361662835229111,0
805,0.32371418007142794,0
806,0.15445635881318548,0
807,0.0031407388691406662,0
808,0.15727895403079156,0
809,0.2529802322411929,0
810,0.20519601037906177,0
811,0.16378484391099676,0
812,0.303194998587824,0
813,0.20428028410579804,0
814,0.20007973322373027,0
815,0.3552131750152885,0
816,0.2621779500314768,0
817,0.3728363662219375,0
818,0.39069400091731643,0
819,0.1920273387623295,0
820,0.3037064575664244,0
821,0.6042200678139564,0
822,0.2266000679642013,0
823,0.0954577653162464,0
824,0.145396779977967,0
825,0.4404198825797741,0
826,0.4517219054156099,0
827,0.4401139065014615,0
828,0.6501850957271691,0
829,0.07705234122240426,0
830,0.5468985783520974,0
831,0.7308560174078165,0
832,0.3361968480172505,0
833,0.45670003673348714,0
834,0.4086195524376387,0
835,0.3948513551825542,0
836,0.4870742254795537,0
837,0.7567001053946666,0
838,0.8242962442672536,0
839,0.5039495007210901,0
840,0.8452872902572471,0
841,0.5695833143861653,0
842,0.8315452345694776,0
843,0.55826358352135,0
844,0.5952022992712659,0
845,0.633165341193994,0
846,1.057485402562369,0
847,0.7101738185282583,0
848,0.4777236847214163,0
849,0.7300029607242444,0
850,0.5307251194373488,0
851,0.5113907527476844,0
852,0.7205035681979524,0
853,0.587743820467213,0
854,0.6232437378340099,0
855,0.5814419535773626,0
856,0.6272310943551596,0
857,0.6374032655847963,0
858,0.2795465406585034,0
859,0.6660327431299015,0
860,0.41422534517303183,0
861,0.34019551414320154,0
862,0.5423265563653236,0
863,0.5577744633391587,0
864,0.434787601547168,0
865,0.6566580407443802,0
866,0.3234270650662954,0
867,0.45602945118608806,0
868,0.4212328425110581,0
869,0.4934521965863803,0
870,0.5333381398845594,0
871,0.3309935637443139,0
872,0.5810990230063299,0
873,0.47180589006543405,0
874,0.16809237571391925,0
875,0.14726467453371983,0
876,0.4280256590249478,0
877,0.3852108349938724,0
878,0.39099897783815013,0
879,0.3901561583469566,0
880,0.41572660207276413,0
881,0.51128913040331,0
882,0.18944766235186522,0
883,0.1670249689400679,0
884,0.16527825836774948,0
885,0.3588327499450795,0
886,0.48823175257950413,0
887,0.222573029581464,0
888,-0.1023927002816097,0
889,0.0026700307310898175,0
890,0.11855298876807337,0
891,0.14493621989533131,0
892,0.15228664949421827,0
893,0.20415878914540964,0
894,0.136328707669497,0
895,0.32511817410162575,0
896,3.486751503526183,1
897,2.984428387080154,1
898,3.229450822756501,1
899,3.1421162459240373,1
900,2.988574607050005,1
901,2.67643449039754,1
902,3.1718945533035066,1
903,3.206917288209407,1
904,2.5593811770843886,1
905,3.4587272060535077,1
906,3.379671664012755,1
907,2.288390282850527,1
908,3.2708776263128,1
909,2.016084546389923,1
910,-0.17627187435949906,0
911,-0.018713965120321405,0
912,-0.009524963044818743,0
913,-0.2005991003555299,0
914,0.026621125974423787,0
915,0.03813091383339759,0
916,0.06616842643363775,0
917,-0.08340869680632784,0
918,0.0284009093233568,0
919,-0.4712614531221728,0
920,-0.24957860844050697,0
921,-0.3444043152750023,0
922,-0.20862811570523543,0
923,-0.3240733155413352,0
924,-0.27479722925680483,0
925,0.02127284143733374,0
926,-0.2973422831737617,0
927,-0.2202866872366963,0
928,-0.3272970208765302,0
929,-0.29082051299431977,0
930,-0.3106059951220621,0
931,-0.2531916772413076,0
932,-0.15416783241893106,0
933,-0.08996191386147197,0
934,-0.2983103277355559,0
935,-0.263571229188844,0
936,-0.5314432026108447,0
937,-0.37835882420433314,0
938,-0.2300448232115866,0
939,-0.2466450887145399,0
940,-0.34978679822831904,0
941,-0.2530877489032782,0
942,-0.316476574215243,0
943,-0.21361244223047549,0
944,-0.3533397518207775,0
945,-0.4526989176332237,0
946,-0.35108116211728546,0
947,-0.8426701386794564,0
948,-0.3467805037563783,0
949,-0.9521152039650831,0
950,-0.6635195111108128,0
951,-0.33688799004171815,0
952,-0.3321839636241166,0
953,-0.5768452993225295,0
954,-0.5074726569390797,0
955,-0.19276302200544929,0
956,-0.46814814510024605,0
957,-0.055820334108925784,0
958,-0.38877955854076757,0
959,-0.3230414163062819,0
960,-0.13699709837278642,0
961,-0.3546863170480997,0
962,-0.5190398400477461,0
963,-0.3790364305961348,0
964,-0.3613551366615231,0
965,-0.5537145099244187,0
966,-0.37992815072305586,0
967,-0.4449998276015884,0
968,-0.18671029917289217,0
969,-0.31144850600949286,0
970,-0.34992785955961003,0
971,-0.313904795781231,0
972,-0.2545883186269696,0
973,-0.18523340486176337,0
974,-0.4170411480111142,0
975,-0.4122915354864639,0
976,-0.07897167065396497,0
977,-0.2948064634925364,0
978,-0.4334383087638777,0
979,-0.1419816204190223,0
980,-0.12638715524133404,0
981,-0.4125489775145726,0
982,-0.1352911401699565,0
983,-0.045883244010929636,0
984,-0.08631886929491901,0
985,-0.03369802730556584,0
986,-0.3249300104961481,0
987,-0.050217922067961274,0
988,-0.1306552402629072,0
989,-0.1428874839313446,0
990,0.07507484422548552,0
991,0.18149562358151922,0
992,0.24401056460762482,0
993,0.18744956002761537,0
994,-0.010750784537389937,0
995,0.07419079193383499,0
996,0.15195681398548241,0
997,0.07082253573566269,0
998,0.08801936842207453,0
999,0.20775759024236173,0
1000,0.09110760309610778,0
1001,0.0064123390830151256,0
1002,0.06942429988927713,0
1003,0.24244071331931677,0
1004,0.1635156104621463,0
1005,0.22974872905036595,0
1006,0.2948025436231897,0
1007,0.15354540126362776,0
1008,0.33858216812689873,0
1009,0.2972219435383733,0
1010,0.07028653415075051,0
1011,0.48681467880058,0
1012,0.21015056477880165,0
1013,0.051609643839611946,0
1014,0.15753308934458932,0
1015,0.17533847576802575,0
1016,0.35030283484948743,0
1017,0.31514313204324895,0
1018,0.3191886023434075,0
1019,0.47589698374843736,0
1020,2.569563782014356,1
1021,2.2269814903625775,1
1022,2.563184178692612,1
1023,3.2262203544577286,1
1024,2.2982216354153304,1
1025,2.654495993451282,1
1026,2.4662949279293107,1
1027,3.432691372084491,1
1028,2.774108536815286,1
1029,3.2670753833173034,1
1030,2.7902840343162367,1
1031,2.7533211960603428,1
1032,2.7381600479105126,1
1033,0.6064451803838311,0
1034,0.4623656944232856,0
1035,0.5487943643776811,0
1036,0.7039339737771247,0
1037,0.47891161094357726,0
1038,0.6895400388305013,0
1039,0.6759505897809576,0
1040,0.43630948557795335,0
1041,0.7303309620710817,0
1042,0.6932765323700415,0
1043,0.6075472640752719,0
1044,0.4811951066601963,0
1045,0.46946326751123335,0
1046,0.5200079641217856,0
1047,0.6838701517953338,0
1048,0.460469589103926,0
1049,0.6702801174758463,0
